brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Genesis,GE,CKP,Датчик положения коленвала,Двигатель,Датчики,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CMP,Датчик положения распредвала,Двигатель,Датчики,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CMS,Сальник распредвала,Двигатель,Сальники,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CSF,Сальник коленвала передний,Двигатель,Сальники,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CSR,Сальник коленвала задний,Двигатель,Сальники,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,EMB,Опора двигателя задняя,Двигатель,Опоры,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,EML,Опора двигателя левая,Двигатель,Опоры,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,EMR,Опора двигателя правая,Двигатель,Опоры,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,OPM,Масляный насос,Двигатель,Смазка,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,OPS,Датчик давления масла,Двигатель,Датчики,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,THB,Дроссельная заслонка,Двигатель,Впуск,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,TSH,Корпус термостата,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,TST,Термостат,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,STM,Опора передней стойки,Подвеска,Передняя подвеска,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ABK,Комплект ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ABR,Ролик ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,FF,Топливный фильтр,ТО,Фильтры,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,ATP,Поддон АКПП,Трансмиссия,АКПП,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,CVJ,ШРУС наружный,Трансмиссия,Привод,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,HUR,Ступица задняя,Трансмиссия,Ступицы,high,hyundai.a-inside.ru (manual_check)
Genesis,GE,TMM,Подушка КПП,Трансмиссия,Опоры,high,hyundai.a-inside.ru (manual_check)
Haval,HV,CKP,Датчик положения коленвала,Двигатель,Датчики,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CMP,Датчик положения распредвала,Двигатель,Датчики,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CMS,Сальник распредвала,Двигатель,Сальники,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CSF,Сальник коленвала передний,Двигатель,Сальники,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CSR,Сальник коленвала задний,Двигатель,Сальники,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,EMB,Опора двигателя задняя,Двигатель,Опоры,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,EML,Опора двигателя левая,Двигатель,Опоры,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,EMR,Опора двигателя правая,Двигатель,Опоры,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,OPM,Масляный насос,Двигатель,Смазка,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,OPS,Датчик давления масла,Двигатель,Датчики,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,THB,Дроссельная заслонка,Двигатель,Впуск,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,TSH,Корпус термостата,Охлаждение,Охлаждение,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,TST,Термостат,Охлаждение,Охлаждение,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,SPR,Пружина задняя,Подвеска,Пружины,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,STM,Опора передней стойки,Подвеска,Передняя подвеска,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ABK,Комплект ремня навесного оборудования,ТО,Ремни,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ABR,Ролик ремня навесного оборудования,ТО,Ремни,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,ATP,Поддон АКПП,Трансмиссия,АКПП,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,CVJ,ШРУС наружный,Трансмиссия,Привод,high,irito-parts.ru (manual_check); relines.ru (manual_check)
Haval,HV,HUR,Ступица задняя,Трансмиссия,Ступицы,high,irito-parts.ru (manual_check); relines.ru (manual_check)
