brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Acura,AC,CKP,Датчик положения коленвала,Двигатель,Датчики,high,acurapartswarehouse.com (manual_check); japan-parts.eu; exist.ru (public_index_external_catalog); needet.ru (manual_check); hondaworld.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
GMC,GM,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,ATP,Поддон АКПП,Трансмиссия,АКПП,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,CVJ,ШРУС наружный,Трансмиссия,Привод,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,HUR,Ступица задняя,Трансмиссия,Ступицы,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
GMC,GM,TMM,Подушка КПП,Трансмиссия,Опоры,high,gmpartsgiant.com (product_pages_or_vin_category); autoparts24.eu; exist.ru (public_index_external_catalog); avtoto.ru (public_index_spa_navigation); gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CKP,Датчик положения коленвала,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,CMP,Датчик положения распредвала,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,CMS,Сальник распредвала,Двигатель,Сальники,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,CSF,Сальник коленвала передний,Двигатель,Сальники,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,CSR,Сальник коленвала задний,Двигатель,Сальники,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EMB,Опора двигателя задняя,Двигатель,Опоры,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EML,Опора двигателя левая,Двигатель,Опоры,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EMR,Опора двигателя правая,Двигатель,Опоры,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,OPM,Масляный насос,Двигатель,Смазка,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,OPS,Датчик давления масла,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,THB,Дроссельная заслонка,Двигатель,Впуск,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EXC,Крышка расширительного бачка,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,TSH,Корпус термостата,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,TST,Термостат,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,SBS,Отбойник амортизатора,Подвеска,Амортизаторы,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Geely,GL,SDB,Пыльник амортизатора,Подвеска,Амортизаторы,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
