brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Geely,GL,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,ATP,Поддон АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CMC,Главный цилиндр сцепления,Трансмиссия,Сцепление,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,CVJ,ШРУС наружный,Трансмиссия,Привод,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,HUR,Ступица задняя,Трансмиссия,Ступицы,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Geely,GL,TMM,Подушка КПП,Трансмиссия,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Genesis,GE,CMS,Сальник распредвала,Двигатель,Сальники,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,EMB,Опора двигателя задняя,Двигатель,Опоры,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,OPM,Масляный насос,Двигатель,Смазка,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,TSH,Корпус термостата,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,TST,Термостат,Охлаждение,Охлаждение,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ABK,Комплект ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ABR,Ролик ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,ATP,Поддон АКПП,Трансмиссия,АКПП,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Genesis,GE,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check); autoparts24.eu; exist.ru; alvadi.ee; emex.ru (partner_api_or_export)
Haval,HV,CKP,Датчик положения коленвала,Двигатель,Датчики,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,CMP,Датчик положения распредвала,Двигатель,Датчики,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,CMS,Сальник распредвала,Двигатель,Сальники,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,CSF,Сальник коленвала передний,Двигатель,Сальники,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,CSR,Сальник коленвала задний,Двигатель,Сальники,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,EMB,Опора двигателя задняя,Двигатель,Опоры,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,EML,Опора двигателя левая,Двигатель,Опоры,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,EMR,Опора двигателя правая,Двигатель,Опоры,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,OPM,Масляный насос,Двигатель,Смазка,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,OPS,Датчик давления масла,Двигатель,Датчики,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,THB,Дроссельная заслонка,Двигатель,Впуск,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,TSH,Корпус термостата,Охлаждение,Охлаждение,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,TST,Термостат,Охлаждение,Охлаждение,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Haval,HV,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,exist.ru; irito-parts.ru (manual_check); relines.ru (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
